Kind,Name,CountClassCoupled,CountClassDerived,CountDeclMethodAll,CountDeclMethod,MaxInheritanceTree,PercentLackOfCohesion
Public Class,"org.apache.tomcat.util.net.NioEndpoint.Poller",36,0,16,16,1,81
Public Static Class,"org.apache.tomcat.util.net.NioEndpoint.PollerEvent",5,0,6,6,1,50
Public Static Class,"org.apache.tomcat.util.net.NioEndpoint.SendfileData",2,0,2,1,2,100
Protected Class,"org.apache.tomcat.util.net.NioEndpoint.SocketProcessor",20,0,7,3,2,0
Public Interface,"org.apache.tomcat.util.net.SSLContext",7,2,8,8,0,0
Public Class,"org.apache.tomcat.util.net.SSLHostConfig",29,0,78,78,1,97
Public Enum Type,"org.apache.tomcat.util.net.SSLHostConfig.CertificateVerification",4,0,5,5,1,
Public Enum Type,"org.apache.tomcat.util.net.SSLHostConfig.Type",1,0,2,2,1,
Public Class,"org.apache.tomcat.util.net.SSLHostConfigCertificate",14,0,31,31,1,92
Enum Type,"org.apache.tomcat.util.net.SSLHostConfigCertificate.StoreType",1,0,2,2,1,
Public Enum Type,"org.apache.tomcat.util.net.SSLHostConfigCertificate.Type",5,0,4,4,1,
Public Abstract Class,"org.apache.tomcat.util.net.SSLImplementation",14,2,5,5,1,0
Public Interface,"org.apache.tomcat.util.net.SSLSessionManager",0,1,1,1,0,0
Public Interface,"org.apache.tomcat.util.net.SSLSupport",3,2,8,8,0,0
Public Interface,"org.apache.tomcat.util.net.SSLUtil",5,1,6,6,0,0
Public Interface,"org.apache.tomcat.util.net.SSLUtil.ProtocolInfo",1,1,1,1,0,0
Public Abstract Class,"org.apache.tomcat.util.net.SSLUtilBase",55,2,18,18,1,78
TypeVariable,"org.apache.tomcat.util.net.SSLUtilBase.getEnabled.T",0,0,0,0,1,0
Public Class,"org.apache.tomcat.util.net.SecureNio2Channel",50,0,49,25,2,77
Private Class,"org.apache.tomcat.util.net.SecureNio2Channel.FutureFlush",10,0,6,6,1,0
Private Class,"org.apache.tomcat.util.net.SecureNio2Channel.FutureRead",17,0,7,7,1,35
Private Class,"org.apache.tomcat.util.net.SecureNio2Channel.FutureWrite",16,0,7,7,1,46
Private Class,"org.apache.tomcat.util.net.SecureNio2Channel.HandshakeReadCompletionHandler",8,0,2,2,1,0
Private Class,"org.apache.tomcat.util.net.SecureNio2Channel.HandshakeWriteCompletionHandler",8,0,2,2,1,0
Private Enum Type,"org.apache.tomcat.util.net.SecureNio2Channel.OverflowState",1,0,2,2,1,
Anonymous Class,"org.apache.tomcat.util.net.SecureNio2Channel.read.(Anon_1)",15,0,2,2,2,0
Anonymous Class,"org.apache.tomcat.util.net.SecureNio2Channel.read.(Anon_2)",17,0,2,2,2,0
TypeVariable,"org.apache.tomcat.util.net.SecureNio2Channel.read.A",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.net.SecureNio2Channel.read.A",0,0,0,0,1,0
Anonymous Class,"org.apache.tomcat.util.net.SecureNio2Channel.write.(Anon_3)",6,0,2,2,2,0
Anonymous Class,"org.apache.tomcat.util.net.SecureNio2Channel.write.(Anon_4)",7,0,2,2,2,0
TypeVariable,"org.apache.tomcat.util.net.SecureNio2Channel.write.A",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.net.SecureNio2Channel.write.A",0,0,0,0,1,0
Public Class,"org.apache.tomcat.util.net.SecureNioChannel",43,0,48,24,2,72
Private Enum Type,"org.apache.tomcat.util.net.SecureNioChannel.OverflowState",1,0,2,2,1,
Public Abstract Class,"org.apache.tomcat.util.net.SendfileDataBase",2,3,1,1,1,25
Public Enum Type,"org.apache.tomcat.util.net.SendfileKeepAliveState",1,0,2,2,1,
Public Enum Type,"org.apache.tomcat.util.net.SendfileState",1,0,2,2,1,
Public Class,"org.apache.tomcat.util.net.SocketBufferHandler",3,1,16,16,1,72
Anonymous Class,"org.apache.tomcat.util.net.SocketBufferHandler.(Anon_1)",2,0,18,2,2,0
Public Enum Type,"org.apache.tomcat.util.net.SocketEvent",1,0,2,2,1,
Public Abstract Generic Class,"org.apache.tomcat.util.net.SocketProcessorBase",4,3,4,4,1,50
TypeVariable,"org.apache.tomcat.util.net.SocketProcessorBase.S",0,0,0,0,1,0
Public Class,"org.apache.tomcat.util.net.SocketProperties",10,0,53,53,1,93
Public Abstract Generic Class,"org.apache.tomcat.util.net.SocketWrapperBase",38,3,84,84,1,96
Anonymous Class,"org.apache.tomcat.util.net.SocketWrapperBase.(Anon_1)",3,0,1,1,1,0
Anonymous Class,"org.apache.tomcat.util.net.SocketWrapperBase.(Anon_2)",3,0,1,1,1,0
Anonymous Class,"org.apache.tomcat.util.net.SocketWrapperBase.(Anon_3)",3,0,1,1,1,0
Public Enum Type,"org.apache.tomcat.util.net.SocketWrapperBase.BlockingMode",1,0,2,2,1,
Public Interface,"org.apache.tomcat.util.net.SocketWrapperBase.CompletionCheck",2,4,1,1,0,0
Public Enum Type,"org.apache.tomcat.util.net.SocketWrapperBase.CompletionHandlerCall",1,0,2,2,1,
Public Enum Type,"org.apache.tomcat.util.net.SocketWrapperBase.CompletionState",1,0,2,2,1,
TypeVariable,"org.apache.tomcat.util.net.SocketWrapperBase.E",0,0,0,0,1,0
Protected Abstract Generic Class,"org.apache.tomcat.util.net.SocketWrapperBase.OperationState",15,3,6,6,1,83
TypeVariable,"org.apache.tomcat.util.net.SocketWrapperBase.OperationState.A",0,0,0,0,1,0
Protected Generic Class,"org.apache.tomcat.util.net.SocketWrapperBase.VectoredIOCompletionHandler",13,0,2,2,1,0
TypeVariable,"org.apache.tomcat.util.net.SocketWrapperBase.VectoredIOCompletionHandler.A",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.net.SocketWrapperBase.newOperationState.A",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.net.SocketWrapperBase.read.A",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.net.SocketWrapperBase.read.A",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.net.SocketWrapperBase.read.A",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.net.SocketWrapperBase.vectoredOperation.A",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.net.SocketWrapperBase.write.A",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.net.SocketWrapperBase.write.A",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.net.SocketWrapperBase.write.A",0,0,0,0,1,0
Public Class,"org.apache.tomcat.util.net.TLSClientHelloExtractor",17,0,19,19,1,87
Public Enum Type,"org.apache.tomcat.util.net.TLSClientHelloExtractor.ExtractorResult",1,0,2,2,1,
Public Class,"org.apache.tomcat.util.net.TestClientCert",13,0,40,9,3,0
Public Class,"org.apache.tomcat.util.net.TestClientCertTls13",12,0,34,3,3,0
Public Class,"org.apache.tomcat.util.net.TestCustomSsl",15,0,32,1,3,0
Public Class,"org.apache.tomcat.util.net.TestCustomSslTrustManager",14,0,35,4,3,0
Private Enum Type,"org.apache.tomcat.util.net.TestCustomSslTrustManager.TrustType",1,0,2,2,1,
Public Class,"org.apache.tomcat.util.net.TestIPv6Utils",3,0,2,2,1,0
Public Class,"org.apache.tomcat.util.net.TestSSLHostConfig",14,0,5,5,1,0
Public Class,"org.apache.tomcat.util.net.TestSSLHostConfigCompat",27,0,52,21,3,93
Public Class,"org.apache.tomcat.util.net.TestSSLHostConfigIntegration",13,0,32,1,3,0
Public Class,"org.apache.tomcat.util.net.TestSocketBufferHandler",13,0,9,9,1,33
Public Class,"org.apache.tomcat.util.net.TestSsl",29,0,36,5,3,0
Public Static Class,"org.apache.tomcat.util.net.TestSsl.SimplePostServlet",10,0,29,1,3,0
Private Static Class,"org.apache.tomcat.util.net.TestSsl.TesterHandshakeListener",2,0,2,2,1,0
Anonymous Class,"org.apache.tomcat.util.net.TestSsl.testPost.(Anon_1)",7,0,1,1,2,0
Public Class,"org.apache.tomcat.util.net.TestTLSClientHelloExtractor",6,0,5,5,1,0
Public Class,"org.apache.tomcat.util.net.TestXxxEndpoint",24,0,37,6,3,0
Public Final Class,"org.apache.tomcat.util.net.TesterSupport",44,0,21,21,1,82
Public Static Class,"org.apache.tomcat.util.net.TesterSupport.ClientSSLSocketFactory",7,0,10,10,2,50
Public Static Class,"org.apache.tomcat.util.net.TesterSupport.SequentialTrustManager",8,0,3,3,1,50
Public Static Class,"org.apache.tomcat.util.net.TesterSupport.SimpleServlet",9,0,30,2,3,0
Public Static Class,"org.apache.tomcat.util.net.TesterSupport.TrackingExtendedKeyManager",6,0,9,9,2,0
Public Static Class,"org.apache.tomcat.util.net.TesterSupport.TrackingKeyManager",5,0,7,7,1,0
Public Static Class,"org.apache.tomcat.util.net.TesterSupport.TrustAllCerts",3,0,3,3,1,0
Public Class,"org.apache.tomcat.util.net.WriteBuffer",9,0,9,9,1,55
Public Interface,"org.apache.tomcat.util.net.WriteBuffer.Sink",2,1,1,1,0,0
Package,"org.apache.tomcat.util.net.jsse",,,,71,,
Public Class,"org.apache.tomcat.util.net.jsse.JSSEImplementation",10,1,10,5,2,0
Public Final Class,"org.apache.tomcat.util.net.jsse.JSSEKeyManager",6,0,9,9,2,38
Class,"org.apache.tomcat.util.net.jsse.JSSESSLContext",17,0,9,9,1,62
Public Class,"org.apache.tomcat.util.net.jsse.JSSESupport",19,0,14,14,1,57
Public Class,"org.apache.tomcat.util.net.jsse.JSSEUtil",17,0,26,8,2,79
Public Class,"org.apache.tomcat.util.net.jsse.PEMFile",21,0,6,6,1,72
Private Enum Type,"org.apache.tomcat.util.net.jsse.PEMFile.Format",1,0,2,2,1,
Private Class,"org.apache.tomcat.util.net.jsse.PEMFile.Part",33,0,8,8,1,90
Public Class,"org.apache.tomcat.util.net.jsse.TestPEMFile",8,0,9,9,1,0
Public Class,"org.apache.tomcat.util.net.jsse.TesterBug50640SslImpl",6,0,11,1,3,0
Package,"org.apache.tomcat.util.net.openssl",,,,166,,
Public Class,"org.apache.tomcat.util.net.openssl.OpenSSLConf",3,0,2,2,1,0
Public Class,"org.apache.tomcat.util.net.openssl.OpenSSLConfCmd",1,0,4,4,1,50
Public Class,"org.apache.tomcat.util.net.openssl.OpenSSLContext",46,0,20,20,1,85
Anonymous Class,"org.apache.tomcat.util.net.openssl.OpenSSLContext.init.(Anon_1)",6,0,1,1,1,0
Public Final Class,"org.apache.tomcat.util.net.openssl.OpenSSLEngine",39,0,41,41,2,90
Private Enum Type,"org.apache.tomcat.util.net.openssl.OpenSSLEngine.Accepted",1,0,2,2,1,
Enum Type,"org.apache.tomcat.util.net.openssl.OpenSSLEngine.ClientAuthMode",1,0,2,2,1,
Private Class,"org.apache.tomcat.util.net.openssl.OpenSSLEngine.OpenSSLSession",21,0,23,23,1,89
Public Class,"org.apache.tomcat.util.net.openssl.OpenSSLImplementation",9,0,9,4,2,0
Public Class,"org.apache.tomcat.util.net.openssl.OpenSSLSessionContext",11,0,12,12,1,66
Private Static Final Class,"org.apache.tomcat.util.net.openssl.OpenSSLSessionContext.EmptyEnumeration",2,0,2,2,1,0
Public Final Class,"org.apache.tomcat.util.net.openssl.OpenSSLSessionStats",1,0,13,13,1,0
Public Class,"org.apache.tomcat.util.net.openssl.OpenSSLUtil",18,0,26,8,2,0
Final Class,"org.apache.tomcat.util.net.openssl.OpenSSLX509Certificate",18,0,28,28,2,92
Public Class,"org.apache.tomcat.util.net.openssl.TestOpenSSLConf",20,0,35,4,3,25
Package,"org.apache.tomcat.util.net.openssl.ciphers",,,,164,,
Public Enum Type,"org.apache.tomcat.util.net.openssl.ciphers.Authentication",1,0,2,2,1,
Public Enum Type,"org.apache.tomcat.util.net.openssl.ciphers.Cipher",15,0,18,18,1,
Public Enum Type,"org.apache.tomcat.util.net.openssl.ciphers.Encryption",1,0,2,2,1,
Public Enum Type,"org.apache.tomcat.util.net.openssl.ciphers.EncryptionLevel",1,0,2,2,1,
Public Enum Type,"org.apache.tomcat.util.net.openssl.ciphers.KeyExchange",1,0,2,2,1,
Public Enum Type,"org.apache.tomcat.util.net.openssl.ciphers.MessageDigest",1,0,2,2,1,
Public Class,"org.apache.tomcat.util.net.openssl.ciphers.OpenSSLCipherConfigurationParser",26,0,25,25,1,84
Public Enum Type,"org.apache.tomcat.util.net.openssl.ciphers.Protocol",2,0,4,4,1,
Public Class,"org.apache.tomcat.util.net.openssl.ciphers.TestCipher",15,0,3,3,1,88
Private Static Class,"org.apache.tomcat.util.net.openssl.ciphers.TestCipher.JsseImpl",2,0,4,4,1,50
Public Class,"org.apache.tomcat.util.net.openssl.ciphers.TestOpenSSLCipherConfigurationParser",9,0,87,87,1,0
Public Class,"org.apache.tomcat.util.net.openssl.ciphers.TestOpenSSLCipherConfigurationParserOnly",6,0,5,5,1,0
Public Class,"org.apache.tomcat.util.net.openssl.ciphers.TesterOpenSSL",18,0,5,5,1,0
Private Static Class,"org.apache.tomcat.util.net.openssl.ciphers.TesterOpenSSL.InputStreamToText",6,0,3,3,1,33
Package,"org.apache.tomcat.util.res",,,,17,,
Public Class,"org.apache.tomcat.util.res.StringManager",12,0,8,8,1,75
Anonymous Class,"org.apache.tomcat.util.res.StringManager.getManager.(Anon_1)",3,0,1,1,2,0
Public Class,"org.apache.tomcat.util.res.TestStringManager",11,0,8,8,1,0
Package,"org.apache.tomcat.util.scan",,,,103,,
Public Abstract Class,"org.apache.tomcat.util.scan.AbstractInputStreamJar",15,2,15,15,1,65
Public Final Class,"org.apache.tomcat.util.scan.Constants",1,0,0,0,1,0
Public Class,"org.apache.tomcat.util.scan.FooSCI",4,0,1,1,1,0
Public Class,"org.apache.tomcat.util.scan.JarFactory",10,0,3,3,1,0
Public Class,"org.apache.tomcat.util.scan.JarFileUrlJar",17,0,12,12,1,72
Public Class,"org.apache.tomcat.util.scan.JarFileUrlNestedJar",8,0,18,3,2,16
Public Class,"org.apache.tomcat.util.scan.NonClosingJarInputStream",3,0,4,4,2,0
Public Class,"org.apache.tomcat.util.scan.ReferenceCountedJar",8,0,13,13,1,58
Public Class,"org.apache.tomcat.util.scan.StandardJarScanFilter",11,0,16,16,1,80
Public Class,"org.apache.tomcat.util.scan.StandardJarScanner",34,0,19,19,1,84
Private Static Class,"org.apache.tomcat.util.scan.StandardJarScanner.ClassPathEntry",3,0,3,3,1,33
Public Class,"org.apache.tomcat.util.scan.TestAbstractInputStreamJar",13,0,2,2,1,0
Public Class,"org.apache.tomcat.util.scan.TestClassParser",10,0,32,1,3,0
Public Annotation,"org.apache.tomcat.util.scan.TestClassParser.Foo",2,0,0,0,0,0
Public Class,"org.apache.tomcat.util.scan.TestClassParser.OnClass",1,0,0,0,1,0
Public Class,"org.apache.tomcat.util.scan.TestClassParser.OnField",2,0,0,0,1,0
Public Class,"org.apache.tomcat.util.scan.TestJarScanner",5,0,32,1,3,0
Public Class,"org.apache.tomcat.util.scan.TestStandardJarScanner",11,0,2,2,1,0
Private Static Class,"org.apache.tomcat.util.scan.TestStandardJarScanner.LoggingCallback",7,0,4,4,1,0
Anonymous Class,"org.apache.tomcat.util.scan.TestStandardJarScanner.skipsInvalidClasspathURLNoFilePartNoFileScheme.(Anon_1)",6,0,60,1,2,0
Public Class,"org.apache.tomcat.util.scan.UrlJar",6,0,18,3,2,0
Package,"org.apache.tomcat.util.security",,,,32,,
Public Class,"org.apache.tomcat.util.security.ConcurrentMessageDigest",10,0,6,6,1,0
Public Class,"org.apache.tomcat.util.security.Escape",3,0,6,6,1,0
Public Class,"org.apache.tomcat.util.security.KeyStoreUtil",7,0,2,2,1,0
Public Final Class,"org.apache.tomcat.util.security.MD5Encoder",1,0,2,2,1,0
Public Interface,"org.apache.tomcat.util.security.PermissionCheck",1,1,1,1,0,0
Public Class,"org.apache.tomcat.util.security.PrivilegedGetTccl",2,0,1,1,1,0
Public Class,"org.apache.tomcat.util.security.PrivilegedSetAccessControlContext",11,0,2,2,1,0
Public Class,"org.apache.tomcat.util.security.PrivilegedSetTccl",4,0,3,3,1,33
Public Abstract Class,"org.apache.tomcat.util.security.SecurityManagerBaseTest",0,1,0,0,1,0
Anonymous Class,"org.apache.tomcat.util.security.SecurityManagerBaseTest.(Anon_1)",2,0,2,2,2,0
Public Class,"org.apache.tomcat.util.security.TestConcurrentMessageDigest",4,0,2,2,1,0
Public Class,"org.apache.tomcat.util.security.TestEscape",5,0,5,5,1,0
Package,"org.apache.tomcat.util.threads",,,,163,,
Public Final Class,"org.apache.tomcat.util.threads.Constants",0,0,0,0,1,0
Public Class,"org.apache.tomcat.util.threads.InlineExecutorService",6,0,6,6,2,50
Public Class,"org.apache.tomcat.util.threads.LimitLatch",7,0,10,10,1,65
Private Class,"org.apache.tomcat.util.threads.LimitLatch.Sync",2,0,3,3,2,0
Public Interface,"org.apache.tomcat.util.threads.ResizableExecutor",0,1,5,5,2,0
Public Class,"org.apache.tomcat.util.threads.ScheduledThreadPoolExecutor",11,0,18,18,1,11
TypeVariable,"org.apache.tomcat.util.threads.ScheduledThreadPoolExecutor.invokeAll.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.threads.ScheduledThreadPoolExecutor.invokeAll.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.threads.ScheduledThreadPoolExecutor.invokeAny.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.threads.ScheduledThreadPoolExecutor.invokeAny.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.threads.ScheduledThreadPoolExecutor.schedule.V",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.threads.ScheduledThreadPoolExecutor.submit.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.util.threads.ScheduledThreadPoolExecutor.submit.T",0,0,0,0,1,0
Public Class,"org.apache.tomcat.util.threads.StopPooledThreadException",1,0,1,1,2,0
Public Class,"org.apache.tomcat.util.threads.TaskQueue",9,0,12,12,2,62
Public Class,"org.apache.tomcat.util.threads.TaskThread",6,0,3,3,2,0
Private Static Class,"org.apache.tomcat.util.threads.TaskThread.WrappingRunnable",4,0,2,2,1,0
Public Class,"org.apache.tomcat.util.threads.TaskThreadFactory",13,0,2,2,1,9
Public Class,"org.apache.tomcat.util.threads.TestLimitLatch",7,0,9,9,1,0
Private Static Class,"org.apache.tomcat.util.threads.TestLimitLatch.TestThread",3,0,3,3,2,33
Public Class,"org.apache.tomcat.util.threads.ThreadPoolExecutor",37,0,69,69,2,90
Public Static Class,"org.apache.tomcat.util.threads.ThreadPoolExecutor.AbortPolicy",4,0,2,2,1,0
Public Static Class,"org.apache.tomcat.util.threads.ThreadPoolExecutor.CallerRunsPolicy",3,0,2,2,1,0
Public Static Class,"org.apache.tomcat.util.threads.ThreadPoolExecutor.DiscardOldestPolicy",3,0,2,2,1,0
Public Static Class,"org.apache.tomcat.util.threads.ThreadPoolExecutor.DiscardPolicy",3,0,2,2,1,0
Private Static Class,"org.apache.tomcat.util.threads.ThreadPoolExecutor.RejectPolicy",4,0,1,1,1,0
Public Interface,"org.apache.tomcat.util.threads.ThreadPoolExecutor.RejectedExecutionHandler",2,5,1,1,0,0
Private Final Class,"org.apache.tomcat.util.threads.ThreadPoolExecutor.Worker",4,0,10,10,2,90
Package,"org.apache.tomcat.util.xreflection",,,,64,,
Public Final Class,"org.apache.tomcat.util.xreflection.ObjectReflectionPropertyInspector",21,0,12,12,1,91
Final Class,"org.apache.tomcat.util.xreflection.ReflectionLessCodeGenerator",8,0,10,10,1,0
Final Class,"org.apache.tomcat.util.xreflection.ReflectionProperty",7,0,15,15,1,70
Final Class,"org.apache.tomcat.util.xreflection.SetPropertyClass",13,0,27,27,1,86
Package,"org.apache.tomcat.websocket",,,,757,,
Public Class,"org.apache.tomcat.websocket.AsyncChannelGroupUtil",11,0,4,4,1,50
Private Static Class,"org.apache.tomcat.websocket.AsyncChannelGroupUtil.AsyncIOThreadFactory",5,0,1,1,1,0
Private Static Class,"org.apache.tomcat.websocket.AsyncChannelGroupUtil.AsyncIOThreadFactory.NewThreadPrivilegedAction",4,0,3,3,1,50
Public Interface,"org.apache.tomcat.websocket.AsyncChannelWrapper",7,2,7,7,0,0
TypeVariable,"org.apache.tomcat.websocket.AsyncChannelWrapper.read.A",1,0,0,0,0,0
TypeVariable,"org.apache.tomcat.websocket.AsyncChannelWrapper.read.B",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.websocket.AsyncChannelWrapper.write.A",1,0,0,0,0,0
TypeVariable,"org.apache.tomcat.websocket.AsyncChannelWrapper.write.B",0,0,0,0,1,0
Public Class,"org.apache.tomcat.websocket.AsyncChannelWrapperNonSecure",9,0,8,8,1,12
Private Static Final Class,"org.apache.tomcat.websocket.AsyncChannelWrapperNonSecure.NoOpFuture",6,0,5,5,1,0
TypeVariable,"org.apache.tomcat.websocket.AsyncChannelWrapperNonSecure.read.A",1,0,0,0,0,0
TypeVariable,"org.apache.tomcat.websocket.AsyncChannelWrapperNonSecure.read.B",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.websocket.AsyncChannelWrapperNonSecure.write.A",1,0,0,0,0,0
TypeVariable,"org.apache.tomcat.websocket.AsyncChannelWrapperNonSecure.write.B",0,0,0,0,1,0
Public Class,"org.apache.tomcat.websocket.AsyncChannelWrapperSecure",24,0,8,8,1,75
Private Static Final Class,"org.apache.tomcat.websocket.AsyncChannelWrapperSecure.LongToIntegerFuture",9,0,6,6,1,0
Private Class,"org.apache.tomcat.websocket.AsyncChannelWrapperSecure.ReadTask",14,0,2,2,1,0
Private Static Class,"org.apache.tomcat.websocket.AsyncChannelWrapperSecure.SecureIOThreadFactory",4,0,1,1,1,0
Private Class,"org.apache.tomcat.websocket.AsyncChannelWrapperSecure.WebSocketSslHandshakeThread",11,0,3,3,2,33
Private Static Generic Class,"org.apache.tomcat.websocket.AsyncChannelWrapperSecure.WrapperFuture",8,0,9,9,1,62
TypeVariable,"org.apache.tomcat.websocket.AsyncChannelWrapperSecure.WrapperFuture.A",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.websocket.AsyncChannelWrapperSecure.WrapperFuture.T",0,0,0,0,1,0
Private Class,"org.apache.tomcat.websocket.AsyncChannelWrapperSecure.WriteTask",13,0,2,2,1,0
TypeVariable,"org.apache.tomcat.websocket.AsyncChannelWrapperSecure.read.A",1,0,0,0,0,0
TypeVariable,"org.apache.tomcat.websocket.AsyncChannelWrapperSecure.read.B",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.websocket.AsyncChannelWrapperSecure.write.A",1,0,0,0,0,0
TypeVariable,"org.apache.tomcat.websocket.AsyncChannelWrapperSecure.write.B",0,0,0,0,1,0
Public Class,"org.apache.tomcat.websocket.AuthenticationException",1,0,1,1,2,0
Public Enum Type,"org.apache.tomcat.websocket.AuthenticationType",2,0,8,8,1,
Public Abstract Class,"org.apache.tomcat.websocket.Authenticator",9,2,8,8,1,0
Public Class,"org.apache.tomcat.websocket.AuthenticatorFactory",5,0,2,2,1,0
Public Interface,"org.apache.tomcat.websocket.BackgroundProcess",0,2,3,3,0,0
Public Class,"org.apache.tomcat.websocket.BackgroundProcessManager",9,0,7,7,1,50
Private Static Class,"org.apache.tomcat.websocket.BackgroundProcessManager.WsBackgroundThread",3,0,3,3,2,33
Public Class,"org.apache.tomcat.websocket.BasicAuthenticator",7,0,10,2,2,0
Public Interface,"org.apache.tomcat.websocket.ClientEndpointHolder",4,4,2,2,0,0
Public Class,"org.apache.tomcat.websocket.Constants",6,0,1,1,1,0
Public Class,"org.apache.tomcat.websocket.DecoderEntry",1,0,3,3,1,33
Public Class,"org.apache.tomcat.websocket.DigestAuthenticator",10,0,12,4,2,58
Public Class,"org.apache.tomcat.websocket.EndpointClassHolder",8,0,3,3,1,0
Public Class,"org.apache.tomcat.websocket.EndpointHolder",7,0,3,3,1,0
Class,"org.apache.tomcat.websocket.FutureToSendHandler",11,0,7,7,1,52
Public Class,"org.apache.tomcat.websocket.MessageHandlerResult",2,0,3,3,1,33
Public Enum Type,"org.apache.tomcat.websocket.MessageHandlerResultType",1,0,2,2,1,
Class,"org.apache.tomcat.websocket.MessagePart",2,0,9,9,1,76
Public Class,"org.apache.tomcat.websocket.PerMessageDeflate",22,0,11,11,1,77
Public Class,"org.apache.tomcat.websocket.PojoClassHolder",11,0,3,3,1,16
Public Class,"org.apache.tomcat.websocket.PojoHolder",10,0,3,3,1,16
Public Class,"org.apache.tomcat.websocket.ReadBufferOverflowException",0,0,2,2,2,0
Public Class,"org.apache.tomcat.websocket.TestConnectionLimit",14,0,32,1,3,0
Private Static Class,"org.apache.tomcat.websocket.TestConnectionLimit.ConnectionThread",8,0,2,2,2,0
Public Class,"org.apache.tomcat.websocket.TestPerMessageDeflate",13,0,2,2,1,0
Private Static Class,"org.apache.tomcat.websocket.TestPerMessageDeflate.TesterTransformation",6,0,9,9,1,77
Public Class,"org.apache.tomcat.websocket.TestUtil",21,0,24,24,1,0
Private Generic Interface,"org.apache.tomcat.websocket.TestUtil.Foo",0,2,1,1,0,0
TypeVariable,"org.apache.tomcat.websocket.TestUtil.Foo.T",0,0,0,0,1,0
Private Static Abstract Generic Class,"org.apache.tomcat.websocket.TestUtil.GenericArrayEncoder",0,2,0,0,1,0
TypeVariable,"org.apache.tomcat.websocket.TestUtil.GenericArrayEncoder.T",0,0,0,0,1,0
Private Static Class,"org.apache.tomcat.websocket.TestUtil.GenericArrayEncoderString",4,0,3,3,2,0
Private Static Abstract Generic Class,"org.apache.tomcat.websocket.TestUtil.GenericArraySubEncoder",0,1,0,0,2,0
TypeVariable,"org.apache.tomcat.websocket.TestUtil.GenericArraySubEncoder.T",0,0,0,0,1,0
Private Static Class,"org.apache.tomcat.websocket.TestUtil.GenericArraySubEncoderString",4,0,3,3,3,0
Private Static Abstract Generic Class,"org.apache.tomcat.websocket.TestUtil.GenericEncoder",2,1,2,2,1,0
TypeVariable,"org.apache.tomcat.websocket.TestUtil.GenericEncoder.T",0,0,0,0,1,0
Private Static Abstract Generic Class,"org.apache.tomcat.websocket.TestUtil.GenericMessageHandler",0,1,0,0,1,0
TypeVariable,"org.apache.tomcat.websocket.TestUtil.GenericMessageHandler.T",0,0,0,0,1,0
Private Static Abstract Generic Class,"org.apache.tomcat.websocket.TestUtil.GenericMultipleEncoder",2,2,2,2,1,0
TypeVariable,"org.apache.tomcat.websocket.TestUtil.GenericMultipleEncoder.A",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.websocket.TestUtil.GenericMultipleEncoder.B",0,0,0,0,1,0
Private Static Abstract Generic Class,"org.apache.tomcat.websocket.TestUtil.GenericMultipleMessageHandler",0,2,0,0,1,0
TypeVariable,"org.apache.tomcat.websocket.TestUtil.GenericMultipleMessageHandler.A",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.websocket.TestUtil.GenericMultipleMessageHandler.B",0,0,0,0,1,0
Private Static Abstract Generic Class,"org.apache.tomcat.websocket.TestUtil.GenericMultipleSubEncoder",0,1,2,0,2,0
TypeVariable,"org.apache.tomcat.websocket.TestUtil.GenericMultipleSubEncoder.X",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.websocket.TestUtil.GenericMultipleSubEncoder.Y",0,0,0,0,1,0
Private Static Abstract Generic Class,"org.apache.tomcat.websocket.TestUtil.GenericMultipleSubMessageHandler",0,1,0,0,2,0
TypeVariable,"org.apache.tomcat.websocket.TestUtil.GenericMultipleSubMessageHandler.X",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.websocket.TestUtil.GenericMultipleSubMessageHandler.Y",0,0,0,0,1,0
Private Static Class,"org.apache.tomcat.websocket.TestUtil.GenericMultipleSubSubEncoder",4,0,4,2,3,0
Private Static Class,"org.apache.tomcat.websocket.TestUtil.GenericMultipleSubSubMessageHandler",3,0,2,2,3,0
