Kind,Name,CountClassDerived,CountClassCoupled,CountDeclMethod,CountDeclMethodAll,MaxInheritanceTree,PercentLackOfCohesion
File,"TestMessageDigestCredentialHandler.java",,,2,,,
File,"TestMessageFactory.java",,,4,,,
File,"TestMethodExpressionImpl.java",,,81,,,
File,"TestMimeHeaders.java",,,5,,,
File,"TestMimeHeadersIntegration.java",,,10,,,
File,"TestMulticastPackages.java",,,17,,,
File,"TestMultipartConfig.java",,,11,,,
File,"TestNamingContext.java",,,15,,,
File,"TestNamingContext.java",,,2,,,
File,"TestNamingContextListener.java",,,8,,,
File,"TestNetMask.java",,,2,,,
File,"TestNode.java",,,8,,,
File,"TestNodeIntegration.java",,,1,,,
File,"TestNonBlockingAPI.java",,,106,,,
File,"TestNonBlockingCoordinator.java",,,5,,,
File,"TestNonLoginAndBasicAuthenticator.java",,,23,,,
File,"TestOneLineFormatterMillisPerformance.java",,,2,,,
File,"TestOneLineFormatterPerformance.java",,,5,,,
File,"TestOpenSSLCipherConfigurationParser.java",,,87,,,
File,"TestOpenSSLCipherConfigurationParserOnly.java",,,5,,,
File,"TestOpenSSLConf.java",,,4,,,
File,"TestOrderInterceptor.java",,,11,,,
File,"TestOut.java",,,2,,,
File,"TestOutputBuffer.java",,,8,,,
File,"TestPEMFile.java",,,9,,,
File,"TestPageContext.java",,,1,,,
File,"TestPageContextImpl.java",,,4,,,
File,"TestParameterMap.java",,,6,,,
File,"TestParameters.java",,,11,,,
File,"TestParser.java",,,17,,,
File,"TestParserNoStrictWhitespace.java",,,7,,,
File,"TestPerMessageDeflate.java",,,11,,,
File,"TestPersistentManager.java",,,9,,,
File,"TestPersistentManagerIntegration.java",,,8,,,
File,"TestPersistentProviderRegistrations.java",,,7,,,
File,"TestPojoEndpointBase.java",,,7,,,
File,"TestPojoMethodMapping.java",,,8,,,
File,"TestQueryTimeoutInterceptor.java",,,1,,,
File,"TestQuotedStringTokenizer.java",,,3,,,
File,"TestRanges.java",,,13,,,
File,"TestRealmBase.java",,,35,,,
File,"TestReflectionUtil.java",,,5,,,
File,"TestRegExpCapture.java",,,3,,,
File,"TestRegistration.java",,,8,,,
File,"TestRemoteIpFilter.java",,,36,,,
File,"TestRemoteIpValve.java",,,42,,,
File,"TestRemoteProcessException.java",,,8,,,
File,"TestReplicatedContext.java",,,2,,,
File,"TestRequest.java",,,59,,,
File,"TestRequest.java",,,10,,,
File,"TestRequestFilterValve.java",,,10,,,
File,"TestRequestUtilNormalize.java",,,2,,,
File,"TestRequestUtilSameOrigin.java",,,7,,,
File,"TestResolverSSL.java",,,4,,,
File,"TestResourceBundleELResolver.java",,,21,,,
File,"TestResourceJars.java",,,1,,,
File,"TestResponse.java",,,85,,,
File,"TestResponse.java",,,6,,,
File,"TestResponsePerformance.java",,,3,,,
File,"TestResponseUtil.java",,,18,,,
File,"TestRestCsrfPreventionFilter.java",,,43,,,
File,"TestRestCsrfPreventionFilter2.java",,,23,,,
File,"TestRewriteValve.java",,,80,,,
File,"TestSSLHostConfig.java",,,5,,,
File,"TestSSLHostConfigCompat.java",,,21,,,
File,"TestSSLHostConfigIntegration.java",,,1,,,
File,"TestSSLValve.java",,,28,,,
File,"TestSSOnonLoginAndBasicAuthenticator.java",,,20,,,
File,"TestSSOnonLoginAndDigestAuthenticator.java",,,16,,,
File,"TestSameSiteCookies.java",,,10,,,
File,"TestSchemaValidation.java",,,8,,,
File,"TestScopedAttributeELResolver.java",,,1,,,
File,"TestScopedAttributeELResolverPerformance.java",,,1,,,
File,"TestScriptingVariabler.java",,,4,,,
File,"TestSecretKeyCredentialHandler.java",,,5,,,
File,"TestSecurityClassLoad.java",,,1,,,
File,"TestSecurityConstraint.java",,,15,,,
File,"TestSendFile.java",,,9,,,
File,"TestServerInfo.java",,,1,,,
File,"TestServletDef.java",,,3,,,
File,"TestServletSecurity.java",,,5,,,
File,"TestServletSecurityMappings.java",,,10,,,
File,"TestSet.java",,,2,,,
File,"TestShutdown.java",,,4,,,
File,"TestSimpleServerAuthConfig.java",,,4,,,
File,"TestSizePreservation.java",,,6,,,
File,"TestSlowClient.java",,,2,,,
File,"TestSlowQueryComparator.java",,,7,,,
File,"TestSlowQueryReport.java",,,22,,,
File,"TestSmapStratum.java",,,1,,,
File,"TestSocketBufferHandler.java",,,9,,,
File,"TestSocketServer.java",,,10,,,
File,"TestSocketServerAnyLocalAddress.java",,,6,,,
File,"TestSsl.java",,,9,,,
File,"TestStandardContext.java",,,59,,,
File,"TestStandardContextAliases.java",,,2,,,
File,"TestStandardContextResources.java",,,11,,,
File,"TestStandardContextValve.java",,,12,,,
File,"TestStandardHostValve.java",,,10,,,
File,"TestStandardJarScanner.java",,,7,,,
File,"TestStandardRoot.java",,,6,,,
File,"TestStandardService.java",,,3,,,
File,"TestStandardSession.java",,,7,,,
File,"TestStandardSessionIntegration.java",,,4,,,
File,"TestStandardWrapper.java",,,40,,,
File,"TestStatementCache.java",,,12,,,
File,"TestStaticFieldELResolver.java",,,38,,,
File,"TestStream.java",,,3,,,
File,"TestStreamProcessor.java",,,14,,,
File,"TestStreamQueryString.java",,,6,,,
File,"TestStringInterpreterTagSetters.java",,,6,,,
File,"TestStringManager.java",,,5,,,
File,"TestStringUtils.java",,,7,,,
File,"TestStuckThreadDetectionValve.java",,,7,,,
File,"TestSuspectTimeout.java",,,1,,,
File,"TestSwallowAbortedUploads.java",,,22,,,
File,"TestSynchronizedQueue.java",,,4,,,
File,"TestSynchronizedStack.java",,,5,,,
File,"TestTLSClientHelloExtractor.java",,,5,,,
File,"TestTagHandlerPoolPerformance.java",,,5,,,
File,"TestTagLibraryInfoImpl.java",,,2,,,
File,"TestTagPluginManager.java",,,1,,,
File,"TestTcpFailureDetector.java",,,9,,,
File,"TestThreadNameCache.java",,,2,,,
File,"TestTimeout.java",,,2,,,
File,"TestTldParser.java",,,9,,,
File,"TestTldScanner.java",,,5,,,
File,"TestTokenList.java",,,19,,,
File,"TestTomcat.java",,,39,,,
File,"TestTomcatClassLoader.java",,,4,,,
File,"TestTomcatNoServer.java",,,1,,,
File,"TestTomcatStandalone.java",,,3,,,
File,"TestTomcatURLStreamHandlerFactory.java",,,3,,,
File,"TestUDecoder.java",,,31,,,
File,"TestUEncoder.java",,,1,,,
File,"TestURLEncoder.java",,,2,,,
File,"TestUdpPackages.java",,,19,,,
File,"TestUpgrade.java",,,45,,,
File,"TestUpgrade.java",,,2,,,
File,"TestUpgradeInternalHandler.java",,,23,,,
File,"TestUriTemplate.java",,,25,,,
File,"TestUriUtil24.java",,,1,,,
File,"TestUriUtil26.java",,,1,,,
File,"TestUriUtil2A.java",,,1,,,
File,"TestUriUtil40.java",,,1,,,
File,"TestUriUtilIsAbsoluteURI.java",,,2,,,
File,"TestUtf8.java",,,5,,,
File,"TestUtil.java",,,4,,,
File,"TestUtil.java",,,52,,,
File,"TestUtils.java",,,10,,,
File,"TestValidation.java",,,91,,,
File,"TestValidationQueryTimeout.java",,,21,,,
File,"TestValidator.java",,,11,,,
File,"TestValueExpressionImpl.java",,,9,,,
File,"TestVirtualContext.java",,,5,,,
File,"TestVirtualWebappLoader.java",,,3,,,
File,"TestWarDirContext.java",,,4,,,
File,"TestWarURLConnection.java",,,2,,,
File,"TestWebRuleSet.java",,,10,,,
File,"TestWebSocketFrameClient.java",,,6,,,
File,"TestWebSocketFrameClientSSL.java",,,2,,,
File,"TestWebXml.java",,,24,,,
File,"TestWebXmlOrdering.java",,,49,,,
File,"TestWebappClassLoader.java",,,2,,,
File,"TestWebappClassLoaderExecutorMemoryLeak.java",,,4,,,
File,"TestWebappClassLoaderMemoryLeak.java",,,4,,,
File,"TestWebappClassLoaderThreadLocalMemoryLeak.java",,,3,,,
File,"TestWebappClassLoaderWeaving.java",,,19,,,
File,"TestWebappServiceLoader.java",,,13,,,
File,"TestWebdavServlet.java",,,3,,,
File,"TestWebdavServletOptionCollection.java",,,2,,,
File,"TestWebdavServletOptionsFile.java",,,2,,,
File,"TestWebdavServletOptionsUnknown.java",,,2,,,
File,"TestWsFrame.java",,,2,,,
File,"TestWsPingPongMessages.java",,,3,,,
File,"TestWsRemoteEndpoint.java",,,10,,,
File,"TestWsRemoteEndpointImplServer.java",,,11,,,
File,"TestWsServerContainer.java",,,17,,,
File,"TestWsSession.java",,,10,,,
File,"TestWsSessionSuspendResume.java",,,8,,,
File,"TestWsSubprotocols.java",,,4,,,
File,"TestWsWebSocketContainer.java",,,37,,,
File,"TestWsWebSocketContainerGetOpenSessions.java",,,35,,,
File,"TestWsWebSocketContainerSessionExpiryContainer.java",,,1,,,
File,"TestWsWebSocketContainerSessionExpirySession.java",,,2,,,
File,"TestWsWebSocketContainerTimeoutClient.java",,,3,,,
File,"TestWsWebSocketContainerTimeoutServer.java",,,8,,,
File,"TestWsWebSocketContainerWithProxy.java",,,3,,,
File,"TestXByteBuffer.java",,,2,,,
File,"TestXxxEndpoint.java",,,6,,,
File,"Tester.java",,,6,,,
File,"TesterAccessLogValve.java",,,12,,,
File,"TesterAjpMessage.java",,,21,,,
File,"TesterAjpNonBlockingClient.java",,,2,,,
File,"TesterAsyncTiming.java",,,4,,,
File,"TesterBean.java",,,0,,,
File,"TesterBean.java",,,3,,,
File,"TesterBean.java",,,43,,,
File,"TesterBean.java",,,10,,,
File,"TesterBeanA.java",,,10,,,
File,"TesterBeanA.java",,,2,,,
File,"TesterBeanAA.java",,,2,,,
File,"TesterBeanAAA.java",,,0,,,
File,"TesterBeanB.java",,,5,,,
File,"TesterBeanB.java",,,2,,,
File,"TesterBeanBB.java",,,2,,,
File,"TesterBeanBBB.java",,,0,,,
File,"TesterBeanC.java",,,6,,,
File,"TesterBeanC.java",,,4,,,
File,"TesterBeanD.java",,,3,,,
File,"TesterBeanEnum.java",,,2,,,
File,"TesterBeanF.java",,,10,,,
File,"TesterBeanG.java",,,3,,,
File,"TesterBeanH.java",,,1,,,
File,"TesterBeanI.java",,,2,,,
File,"TesterBeanNameResolver.java",,,8,,,
File,"TesterBlockWebSocketSCI.java",,,2,,,
File,"TesterBug50640SslImpl.java",,,1,,,
File,"TesterClass.java",,,5,,,
File,"TesterContainerProviderPerformance.java",,,3,,,
File,"TesterContext.java",,,256,,,
File,"TesterCookiesPerformance.java",,,1,,,
File,"TesterCounter.java",,,2,,,
File,"TesterData.java",,,2,,,
File,"TesterDigestAuthenticatorPerformance.java",,,16,,,
File,"TesterELContext.java",,,5,,,
File,"TesterELResolverOne.java",,,1,,,
File,"TesterELResolverTwo.java",,,1,,,
File,"TesterEchoServer.java",,,11,,,
File,"TesterEndpointConfig.java",,,3,,,
File,"TesterEnum.java",,,3,,,
File,"TesterEnvEntry.java",,,2,,,
File,"TesterEvaluationListener.java",,,9,,,
File,"TesterFactory.java",,,1,,,
File,"TesterFilterChain.java",,,1,,,
File,"TesterFilterConfigs.java",,,18,,,
File,"TesterFirehoseServer.java",,,14,,,
File,"TesterFunctions.java",,,11,,,
File,"TesterFunctions.java",,,6,,,
File,"TesterHost.java",,,67,,,
File,"TesterHostPerformance.java",,,2,,,
File,"TesterHttp2Parser.java",,,3,,,
File,"TesterHttpJspBase.java",,,6,,,
File,"TesterHttpServletRequest.java",,,79,,,
File,"TesterHttpServletResponse.java",,,69,,,
File,"TesterImportHandlerPerformance.java",,,1,,,
File,"TesterInjectionServlet.java",,,7,,,
File,"TesterLeakingServlet1.java",,,1,,,
File,"TesterLeakingServlet2.java",,,1,,,
File,"TesterLogValidationFilter.java",,,4,,,
File,"TesterMapRealm.java",,,4,,,
File,"TesterMessageCountClient.java",,,28,,,
File,"TesterMessageInfo.java",,,5,,,
File,"TesterMulticast.java",,,5,,,
File,"TesterNeverWeavedClass.java",,,1,,,
File,"TesterObject.java",,,3,,,
File,"TesterOpenSSL.java",,,8,,,
File,"TesterOutputBuffer.java",,,11,,,
File,"TesterPageContext.java",,,27,,,
File,"TesterParametersPerformance.java",,,7,,,
File,"TesterParserPerformance.java",,,9,,,
File,"TesterPerformance.java",,,1,,,
File,"TesterPerformanceSynchronizedQueue.java",,,4,,,
File,"TesterPerformanceSynchronizedStack.java",,,4,,,
File,"TesterPrincipal.java",,,4,,,
File,"TesterPrincipalNonSerializable.java",,,4,,,
File,"TesterRequest.java",,,16,,,
File,"TesterResponse.java",,,6,,,
File,"TesterRewriteMapA.java",,,3,,,
File,"TesterSSL.java",,,2,,,
File,"TesterServerAuthModuleA.java",,,5,,,
File,"TesterServlet.java",,,3,,,
File,"TesterServletContainerInitializer1.java",,,1,,,
File,"TesterServletContainerInitializer2.java",,,1,,,
File,"TesterServletContext.java",,,59,,,
File,"TesterServletEncodeUrl.java",,,1,,,
File,"TesterServletSecurity01.java",,,0,,,
File,"TesterServletWithAnnotations.java",,,5,,,
File,"TesterServletWithLifeCycleMethods.java",,,5,,,
File,"TesterSessionCookieConfig.java",,,14,,,
File,"TesterStore.java",,,11,,,
File,"TesterSupport.java",,,55,,,
File,"TesterTag.java",,,0,,,
File,"TesterTagPlugin.java",,,1,,,
File,"TesterThreadScopedHolder.java",,,2,,,
File,"TesterThreadedPerformance.java",,,4,,,
File,"TesterTldListener.java",,,3,,,
File,"TesterType.java",,,2,,,
File,"TesterTypeA.java",,,3,,,
File,"TesterTypeAEditor.java",,,1,,,
File,"TesterTypeB.java",,,1,,,
File,"TesterTypeEditorBase.java",,,11,,,
File,"TesterTypeEditorError.java",,,1,,,
File,"TesterTypeEditorNoError.java",,,1,,,
File,"TesterUnweavedClass.java",,,1,,,
File,"TesterUriUtilBase.java",,,10,,,
File,"TesterUtil.java",,,2,,,
File,"TesterUtil.java",,,4,,,
File,"TesterValidator.java",,,3,,,
File,"TesterVariableMapperImpl.java",,,1,,,
File,"TesterWebResourceRoot.java",,,25,,,
File,"TesterWebSocketClientProxy.java",,,5,,,
File,"TesterWsClient.java",,,11,,,
File,"TesterWsClientAutobahn.java",,,13,,,
File,"TextOptimizer.java",,,11,,,
File,"Thread.java",,,1,,,
File,"ThreadBindingListener.java",,,2,,,
File,"ThreadLocalLeakPreventionListener.java",,,4,,,
File,"ThreadPoolExecutor.java",,,89,,,
File,"ThreaddumpTask.java",,,1,,,
File,"Threading.java",,,6,,,
File,"ThresholdingOutputStream.java",,,10,,,
File,"ThroughputInterceptor.java",,,15,,,
File,"ThroughputInterceptorMBean.java",,,14,,,
File,"ThrowableCallStack.java",,,4,,,
File,"TileSimpleTag.java",,,3,,,
File,"Time.java",,,6,,,
File,"TldCache.java",,,12,,,
File,"TldParser.java",,,4,,,
File,"TldPreScanned.java",,,2,,,
File,"TldResourcePath.java",,,10,,,
File,"TldRuleSet.java",,,27,,,
File,"TldScanner.java",,,17,,,
File,"ToStringUtil.java",,,5,,,
File,"Token.java",,,7,,,
File,"Token.java",,,7,,,
File,"TokenList.java",,,3,,,
File,"TokenMgrError.java",,,6,,,
File,"TokenMgrError.java",,,6,,,
File,"TokenStreamProvider.java",,,3,,,
File,"Tomcat.java",,,58,,,
File,"TomcatBaseTest.java",,,59,,,
File,"TomcatCSS.java",,,0,,,
File,"TomcatJarInputStream.java",,,4,,,
File,"TomcatPrincipal.java",,,5,,,
File,"TomcatURLStreamHandlerFactory.java",,,9,,,
File,"TooManyActiveSessionsException.java",,,2,,,
File,"Tool.java",,,2,,,
File,"TrackedInputStream.java",,,13,,,
File,"TrackedUse.java",,,2,,,
File,"TrackedWebResource.java",,,2,,,
File,"Transaction.java",,,7,,,
File,"TransactionContext.java",,,11,,,
File,"TransactionContextListener.java",,,1,,,
File,"TransactionFactory.java",,,3,,,
File,"TransactionManager.java",,,9,,,
File,"TransactionRef.java",,,3,,,
File,"TransactionRegistry.java",,,7,,,
File,"TransactionRequiredException.java",,,2,,,
File,"TransactionRolledbackException.java",,,2,,,
File,"TransactionSynchronizationRegistry.java",,,7,,,
File,"Transformation.java",,,7,,,
File,"TransformationFactory.java",,,3,,,
File,"TransformationResult.java",,,2,,,
File,"TrapException.java",,,4,,,
File,"TribesTestSuite.java",,,0,,,
File,"TrimSpacesOption.java",,,2,,,
File,"TrustStoreCallback.java",,,2,,,
File,"TryCatchFinally.java",,,2,,,
File,"TwoDataSources.java",,,1,,,
File,"TwoPhaseCommitInterceptor.java",,,9,,,
File,"Txt2Html.java",,,4,,,
File,"TypeConverter.java",,,7,,,
File,"UDecoder.java",,,13,,,
File,"UEncoder.java",,,8,,,
File,"URLEncoder.java",,,7,,,
File,"UUIDGenerator.java",,,3,,,
File,"UnavailableException.java",,,7,,,
File,"UndeployMessage.java",,,7,,,
File,"UndeployTask.java",,,1,,,
File,"UniqueAttributesImpl.java",,,9,,,
File,"UniqueId.java",,,7,,,
File,"Upgrade.java",,,5,,,
File,"UpgradeApplicationBufferHandler.java",,,3,,,
File,"UpgradeGroupInfo.java",,,11,,,
File,"UpgradeInfo.java",,,14,,,
File,"UpgradeProcessorBase.java",,,11,,,
File,"UpgradeProcessorExternal.java",,,8,,,
File,"UpgradeProcessorInternal.java",,,10,,,
File,"UpgradeProtocol.java",,,8,,,
File,"UpgradeServletInputStream.java",,,13,,,
File,"UpgradeServletOutputStream.java",,,13,,,
File,"UpgradeToken.java",,,5,,,
File,"UpgradeUtil.java",,,8,,,
File,"UploadContext.java",,,1,,,
File,"UriTemplate.java",,,9,,,
File,"UriUtil.java",,,12,,,
File,"Url.java",,,1,,,
File,"UrlJar.java",,,3,,,
File,"UsageTracking.java",,,1,,,
File,"User.java",,,10,,,
File,"User.java",,,17,,,
File,"UserConfig.java",,,22,,,
File,"UserDataHelper.java",,,7,,,
File,"UserDatabase.java",,,4,,,
File,"UserDatabase.java",,,22,,,
File,"UserDatabaseRealm.java",,,18,,,
File,"UserMBean.java",,,6,,,
File,"UserPassKey.java",,,10,,,
File,"UserTransaction.java",,,6,,,
File,"Utf8Decoder.java",,,4,,,
File,"Utf8Encoder.java",,,4,,,
File,"Util.java",,,20,,,
File,"Util.java",,,32,,,
File,"Util.java",,,48,,,
File,"Util.java",,,2,,,
File,"Utility.java",,,5,,,
File,"Utils.java",,,12,,,
File,"Utils.java",,,2,,,
File,"Utils.java",,,11,,,
File,"Validation.java",,,2,,,
File,"ValidationMessage.java",,,3,,,
File,"Validator.java",,,1,,,
File,"Validator.java",,,61,,,
File,"ValidatorTask.java",,,3,,,
File,"ValidatorXml.java",,,4,,,
File,"ValueExpression.java",,,6,,,
File,"ValueExpressionImpl.java",,,16,,,
File,"ValueExpressionLiteral.java",,,14,,,
File,"ValueReference.java",,,3,,,
File,"ValuesBean.java",,,6,,,
File,"ValuesTag.java",,,5,,,
File,"Valve.java",,,5,,,
File,"ValveBase.java",,,15,,,
File,"VariableInfo.java",,,5,,,
File,"VariableMapper.java",,,2,,,
File,"VariableMapperFactory.java",,,4,,,
File,"VariableMapperImpl.java",,,5,,,
File,"VariableResolver.java",,,1,,,
File,"VariableResolverImpl.java",,,2,,,
File,"Vary.java",,,2,,,
File,"VerbatimFormatter.java",,,1,,,
File,"VersionLoggerListener.java",,,8,,,
File,"VirtualResource.java",,,4,,,
File,"VminfoTask.java",,,1,,,
File,"VoidInputFilter.java",,,8,,,
File,"VoidOutputFilter.java",,,7,,,
File,"WarResource.java",,,2,,,
File,"WarResourceSet.java",,,3,,,
File,"WarURLConnection.java",,,7,,,
File,"WarWatcher.java",,,13,,,
File,"WatchedResourceSF.java",,,1,,,
File,"WebAnnotationSet.java",,,11,,,
File,"WebConnection.java",,,2,,,
File,"WebFilter.java",,,11,,,
File,"WebInitParam.java",,,3,,,
File,"WebListener.java",,,1,,,
File,"WebResource.java",,,23,,,
File,"WebResourceRoot.java",,,41,,,
File,"WebResourceRootSF.java",,,1,,,
File,"WebResourceSet.java",,,14,,,
File,"WebRuleSet.java",,,51,,,
File,"WebServiceRef.java",,,5,,,
File,"WebServiceRefs.java",,,1,,,
File,"WebServlet.java",,,10,,,
File,"WebSocketBaseTest.java",,,2,,,
File,"WebSocketContainer.java",,,13,,,
File,"WebXml.java",,,118,,,
File,"WebXmlParser.java",,,4,,,
File,"WebappClassLoader.java",,,4,,,
File,"WebappClassLoaderBase.java",,,93,,,
File,"WebappLoader.java",,,29,,,
File,"WebappProperties.java",,,4,,,
File,"WebappServiceLoader.java",,,4,,,
File,"WebdavFixFilter.java",,,2,,,
File,"WebdavServlet.java",,,40,,,
File,"When.java",,,1,,,
File,"WindowAllocationManager.java",,,14,,,
File,"WrappedMessageHandler.java",,,2,,,
File,"Wrapper.java",,,37,,,
File,"WrapperLifecycleSF.java",,,1,,,
File,"WrapperListenerSF.java",,,1,,,
File,"WrapperMappingInfo.java",,,5,,,
File,"WriteBuffer.java",,,10,,,
File,"WriteListener.java",,,2,,,
File,"WsContainerProvider.java",,,1,,,
File,"WsContextListener.java",,,2,,,
File,"WsExtension.java",,,4,,,
File,"WsExtensionParameter.java",,,3,,,
File,"WsFilter.java",,,2,,,
File,"WsFrameBase.java",,,46,,,
File,"WsFrameClient.java",,,11,,,
File,"WsFrameServer.java",,,12,,,
File,"WsHandshakeRequest.java",,,10,,,
File,"WsHandshakeResponse.java",,,3,,,
File,"WsHttpUpgradeHandler.java",,,12,,,
File,"WsIOException.java",,,2,,,
File,"WsMappingResult.java",,,3,,,
File,"WsPerSessionServerEndpointConfig.java",,,9,,,
File,"WsPongMessage.java",,,2,,,
File,"WsRemoteEndpointAsync.java",,,9,,,
File,"WsRemoteEndpointBase.java",,,6,,,
File,"WsRemoteEndpointBasic.java",,,8,,,
File,"WsRemoteEndpointImplBase.java",,,78,,,
File,"WsRemoteEndpointImplClient.java",,,4,,,
File,"WsRemoteEndpointImplServer.java",,,14,,,
File,"WsSci.java",,,2,,,
File,"WsServerContainer.java",,,27,,,
File,"WsSession.java",,,61,,,
File,"WsSessionListener.java",,,2,,,
File,"WsWebSocketContainer.java",,,43,,,
File,"WsWebSocketContainerBaseTest.java",,,2,,,
File,"WsWriteTimeout.java",,,5,,,
File,"X509SubjectDnRetriever.java",,,1,,,
File,"X509UsernameRetriever.java",,,1,,,
File,"XAConnectionFactory.java",,,2,,,
File,"XADataSource.java",,,2,,,
File,"XByteBuffer.java",,,40,,,
File,"XMLWriter.java",,,10,,,
File,"XReflectionIntrospectionUtils.java",,,3,,,
File,"XmlEncodingBase.java",,,2,,,
File,"XmlErrorHandler.java",,,6,,,
File,"XmlIdentifiers.java",,,1,,,
Package,"async",,,40,,,
Public Class,"async.Async0",0,14,1,28,3,0
Anonymous Class,"async.Async0.service.(Anon_1)",0,8,1,1,2,0
Public Class,"async.Async1",0,11,1,28,3,0
Anonymous Class,"async.Async1.service.(Anon_1)",0,8,1,1,2,0
Public Class,"async.Async2",0,11,1,28,3,0
Anonymous Class,"async.Async2.service.(Anon_1)",0,11,1,1,2,0
Public Class,"async.Async3",0,7,1,28,3,0
Public Class,"async.AsyncStockContextListener",0,5,2,2,1,0
Public Class,"async.AsyncStockServlet",0,19,9,36,3,0
Public Class,"async.Stockticker",0,10,6,6,1,60
Public Static Final Class,"async.Stockticker.Stock",0,4,14,14,1,73
Public Interface,"async.Stockticker.TickListener",1,1,2,2,0,0
Package,"cal",,,42,,,
Public Class,"cal.Entries",0,6,5,5,1,40
Public Class,"cal.Entry",0,1,5,5,1,40
Public Class,"cal.JspCalendar",0,3,23,23,1,21
Public Class,"cal.TableBean",0,7,9,9,1,73
Package,"checkbox",,,2,,,
Public Class,"checkbox.CheckTest",0,1,2,2,1,0
Package,"colors",,,13,,,
Public Class,"colors.ColorGameBean",0,1,13,13,1,80
Package,"compressionFilters",,,32,,,
Public Class,"compressionFilters.CompressionFilter",0,15,2,9,2,0
Public Class,"compressionFilters.CompressionFilterTestServlet",0,9,1,28,3,0
